# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20231203-20231211
# ----------------------------------------

Clicked Batchcode,Country,Region,City,Event count
,,,,54248,Grand total
#006B21A,United States,Illinois,Chicago,1
#012A21A,United States,Texas,Austin,1
#017B21A,United States,Louisiana,Bossier City,1
#036A21A,Japan,Hyogo,Tamba-Sasayama,1
#037K20A,United States,Florida,Tallahassee,1
#039K20A,Philippines,Metro Manila,Pasig,1
#039K20A,United States,Florida,(not set),1
#EK9231,United States,Michigan,Livonia,1
#EL3248,United States,New York,New York,1
#EL9265,United States,Illinois,Chicago,1
#EL9265,United States,Illinois,Elk Grove Village,1
#EN6198,United States,California,(not set),1
#EN6198,United States,Illinois,Chicago,1
#EN6202,United States,Texas,Plano,1
#EP6955,United States,Virginia,Ashburn,1
#EP7534,United States,Georgia,Milledgeville,1
#ER2613,United States,Kansas,Kansas City,1
#ER2613,United States,New York,New York,1
#ER8731,United States,Texas,(not set),1
#EW0173,United States,California,Los Angeles,1
#EW0187,United States,Florida,Tampa,1
#FC3180,United States,Nevada,Ely,1
#FC3180,United States,Texas,San Marcos,1
(not set),Australia,New South Wales,Grafton,1
(not set),Canada,Ontario,Deep River,1
(not set),Canada,Ontario,Hawkesbury,1
(not set),Canada,Ontario,Niagara-on-the-Lake,1
(not set),Canada,Quebec,Saint-Jerome,1
(not set),France,Nouvelle-Aquitaine,Bergerac,1
(not set),Germany,Hessen,Giessen,1
(not set),Italy,Lombardy,Gallarate,1
(not set),Japan,Oita,Usuki,1
(not set),Japan,Shizuoka,Kakegawa,1
(not set),Mexico,Durango,Durango,1
(not set),Mexico,Veracruz,Heroica Veracruz,1
(not set),Philippines,Metro Manila,Pasig,1
(not set),Spain,Canary Islands,(not set),1
(not set),Sweden,Stockholm County,Jakobsberg,1
(not set),Switzerland,Canton of Bern,Langenthal,1
(not set),Switzerland,Vaud,Gland,1
(not set),United States,Alabama,Florence,1
(not set),United States,Alabama,Greensboro,1
(not set),United States,California,Happy Camp,1
(not set),United States,California,Porterville,1
(not set),United States,California,Tehachapi,1
(not set),United States,Colorado,Walsenburg,1
(not set),United States,Connecticut,Norwalk,1
(not set),United States,Florida,Vero Beach,1
(not set),United States,Georgia,Cedartown,1
(not set),United States,Georgia,Perry,1
(not set),United States,Georgia,Reidsville,1
(not set),United States,Georgia,Sparta,1
(not set),United States,Illinois,Elk Grove Village,1
(not set),United States,Illinois,Jerseyville,1
(not set),United States,Indiana,Greensburg,1
(not set),United States,Indiana,Plainfield,1
(not set),United States,Indiana,Scottsburg,1
(not set),United States,Iowa,Decorah,1
(not set),United States,Kentucky,Hyden,1
(not set),United States,Maine,Augusta,1
(not set),United States,Michigan,Charlevoix,1
(not set),United States,Michigan,Fremont,1
(not set),United States,Minnesota,Rushford,1
(not set),United States,Mississippi,Philadelphia,1
(not set),United States,Missouri,Brookfield,1
(not set),United States,Missouri,Rogersville,1
(not set),United States,Montana,Glendive,1
(not set),United States,Nebraska,Plainview,1
(not set),United States,Nevada,Laughlin,1
(not set),United States,North Carolina,Burnsville,1
(not set),United States,North Carolina,Clinton,1
(not set),United States,North Carolina,Jefferson,1
(not set),United States,North Carolina,Williamston,1
(not set),United States,Ohio,Millersburg,1
(not set),United States,Oregon,Junction City,1
(not set),United States,Oregon,Lakeside,1
(not set),United States,Oregon,Monmouth,1
(not set),United States,Pennsylvania,Pottstown,1
(not set),United States,Pennsylvania,Washington,1
(not set),United States,South Carolina,Anderson,1
(not set),United States,South Carolina,Bluffton,1
(not set),United States,South Carolina,Isle of Palms,1
(not set),United States,South Dakota,Milbank,1
(not set),United States,Tennessee,Jamestown,1
(not set),United States,Tennessee,Morristown,1
(not set),United States,Texas,Canyon,1
(not set),United States,Texas,Harlingen,1
(not set),United States,Utah,Washington,1
(not set),United States,Vermont,Hardwick,1
(not set),United States,Vermont,South Burlington,1
(not set),United States,Virginia,Fredericksburg,1
(not set),United States,West Virginia,Martinsburg,1
(not set),United States,West Virginia,Oak Hill,1
(not set),United States,Wisconsin,Grafton,1
(not set),United States,Wisconsin,Mequon,1
000001A,Japan,Chiba,Chiba,1
000004A,United States,Florida,Miami,1
000009A,United States,Florida,Doral,1
000011A,Japan,Chiba,Tateyama,1
000011A,Japan,Kyoto,Miyazu,1
000013A,United States,Florida,Doral,1
0000141A,United States,Florida,Doral,1
000014A,Canada,Alberta,Edmonton,1
000014A,Canada,Ontario,Fergus,1
000014A,United Kingdom,Northern Ireland,Lurgan,1
000014A,United States,Florida,Doral,1
000014A,United States,Florida,Jacksonville,1
000014N,United States,Florida,Doral,1
000022A,United Kingdom,England,Devizes,1
000029A,United States,Florida,Doral,1
000030A,Iran,Tehran,Tehran,1
000030A,United Kingdom,England,Manchester,1
000030A,United States,Florida,Doral,1
000031A,Australia,Victoria,Melton,1
000031A,United States,Florida,Doral,1
000033A,Italy,Lazio,Ostia,1
000033A,United States,Florida,Doral,1
000035A,United States,Florida,Doral,1
