# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20231006-20231007
# ----------------------------------------

Clicked Batchcode,Country,Region,City,Event count
,,,,8350,Grand total
#038K20A,United States,Ohio,Columbus,1
#EN6198,United States,Virginia,Roanoke,1
#EN6204,United States,New York,New York,1
#EW0172,United States,Illinois,Northbrook,1
#EW0187,United States,Maryland,Baltimore,1
(not set),Canada,Ontario,Oakville,1
(not set),Canada,Quebec,Mont-Joli,1
(not set),Germany,Mecklenburg-Vorpommern,Neustrelitz,1
(not set),Germany,Schleswig-Holstein,Itzehoe,1
(not set),Germany,Thuringia,Saalfeld,1
(not set),United Kingdom,Wales,Cardiff,1
(not set),United States,Arkansas,Malvern,1
(not set),United States,Florida,Orlando,1
(not set),United States,Georgia,Americus,1
(not set),United States,Georgia,Cairo,1
(not set),United States,Georgia,Cartersville,1
(not set),United States,Michigan,Munising,1
(not set),United States,New York,Canandaigua,1
(not set),United States,Ohio,Marysville,1
(not set),United States,Tennessee,Pulaski,1
(not set),United States,Virginia,Harrisonburg,1
(not set),United States,Washington,College Place,1
(not set),United States,Washington,Olympia,1
(not set),United States,Washington,Taholah,1
(not set),United States,West Virginia,(not set),1
(not set),United States,West Virginia,Morgantown,1
(not set),United States,Wisconsin,Marinette,1
000004A,Italy,Lombardy,Gallarate,1
000033A,Germany,Baden-Wurttemberg,Tubingen,1
000043A,Spain,Andalusia,Seville,1
000076A,United Kingdom,England,London,1
000086A,Germany,Saarland,Saarbrucken,1
000125A,Germany,Berlin,Berlin,1
000125A,Germany,Saarland,Saarbrucken,1
000135A,Germany,North Rhine-Westphalia,Warstein,1
000224A,Germany,Baden-Wurttemberg,Tubingen,1
00057A,Germany,Baden-Wurttemberg,Tubingen,1
001C21A,United States,Iowa,Estherville,1
001C21A,United States,New York,New York,1
002A21A,Germany,Hamburg,Hamburg,1
002A21A,United States,Georgia,Atlanta,1
002A21A,United States,Washington,Lynden,1
002B21A,United States,California,Santa Rosa,1
002B21A,United States,Texas,Weatherford,1
002C21A,United States,California,Santa Rosa,1
0044B21A,United States,California,Vista,1
004F21A,United States,Illinois,Chicago,1
006B21A,Colombia,Santander,Bucaramanga,1
006C21A,United States,Washington,Aberdeen,1
007C21A,United States,Oregon,Estacada,1
007CZIA,United States,Washington,Marysville,1
007J21-2A,United States,Tennessee,Nashville,1
007M20A,United States,Washington,Lynden,1
008B21,United States,California,Vista,1
008B21-2A,United States,West Virginia,Elkins,1
008B21A,United States,California,Quincy,1
008B21A,United States,Oregon,Heppner,1
010AZ1A,United States,California,Fort Irwin,1
010M2OA,United States,Louisiana,Pineville,1
011A21A,United States,Illinois,Chicago,1
011J20A,United States,California,Thousand Oaks,1
011L20A,Spain,Community of Madrid,Madrid,1
012M20A,United States,North Carolina,Charlotte,1
012MZ0A,United States,Georgia,Atlanta,1
013F21A,United States,Pennsylvania,Philadelphia,1
013L20A,Germany,Brandenburg,(not set),1
014C21A,United States,Massachusetts,Taunton,1
014C21A,United States,Virginia,(not set),1
014F21A,Canada,Ontario,Mississauga,1
014M20A,United States,North Carolina,Charlotte,1
016B21A,United States,Washington,Marysville,1
016C21A,United States,Washington,Aberdeen,1
016E21A,Canada,Manitoba,Winnipeg,1
017B21A,United States,Ohio,Middlefield,1
017E21A,United States,Iowa,Onawa,1
020F21A,United States,New Hampshire,Rochester,1
021B21A,United States,Florida,Miami,1
022821A,Netherlands,North Holland,Amsterdam,1
022M20A,United States,Texas,Weatherford,1
024C21A,United States,Iowa,Onawa,1
025J20A,United States,Florida,Bradenton,1
025L20A,United States,Nebraska,Plainview,1
025L20A,United States,Pennsylvania,Oxford,1
025L20A,United States,Texas,Cleburne,1
026B21A,United States,Tennessee,Memphis,1
026D21A,United States,Illinois,Chicago,1
027A21A,United States,Florida,Miami,1
027A21A,United States,Illinois,Chicago,1
027B21A,Belgium,Wallonia,Mons,1
027C21A,United States,Florida,Lely Resort,1
028A21A,United States,New York,New York,1
028K21A,United States,California,Cottonwood,1
028K21A-MODERNA,United States,Florida,Lely Resort,1
030B21A ,United States,Louisiana,Pineville,1
030L20A,United States,Florida,Bradenton,1
032H21A,Colombia,Santander,Bucaramanga,1
033F21A,United States,New Hampshire,Colebrook,1
033H21A,United States,New York,Sidney,1
035C21A,Germany,Saxony-Anhalt,Halle (Saale),1
035C21A,United States,California,Delano,1
036821A,Colombia,Santander,Bucaramanga,1
036B21A,United States,Florida,Lely Resort,1
037F21A,United States,New York,Buffalo,1
037K20A,United States,New York,Springwater,1
038A21A,United States,California,Los Angeles,1
038C21A,United States,Pennsylvania,Millersburg,1
039D21A,United States,Indiana,Bloomington,1
039K20A,United States,Indiana,Syracuse,1
041B21A,Belgium,Wallonia,Mons,1
041L20A,United States,California,Thousand Oaks,1
042B21A,United States,North Carolina,Holly Springs,1
042D21A,Canada,Ontario,Renfrew,1
042G21A,Germany,Bavaria,Schweinfurt,1
043A21A,Czechia,Prague,Prague,1
043A21A,United States,California,Huntington Beach,1
043A21A,United States,Pennsylvania,Philadelphia,1
043D21A,Canada,Quebec,Montreal,1
044821A,Germany,Saxony,Leipzig,1
044BZ1A,United States,Oregon,Heppner,1
044G21A,Italy,Emilia-Romagna,(not set),1
044G21ABS,Italy,Lombardy,Gallarate,1
045A21A,United States,North Carolina,Holly Springs,1
045C21A,United States,Utah,Moab,1
046A21A,United States,Washington,Seattle,1
046B21A,United States,Virginia,(not set),1
047C21A,United States,Tennessee,Nashville,1
048B21A,United States,Texas,Schertz,1
048C21A,United States,California,Delano,1
048C21A,United States,California,San Francisco,1
048L21A,United States,Arkansas,Fayetteville,1
048L21A,United States,Washington,Country Homes,1
050C21A,United States,Vermont,South Burlington,1
052B22A,United States,Virginia,(not set),1
053C21A,United States,Colorado,Aurora,1
058H21A,United States,North Carolina,Holly Springs,1
059H21A,United States,West Virginia,Beckley,1
065F21A,United States,Utah,Moab,1
066H2IA,United States,Utah,Moab,1
067H21A-MODERNA,United States,Oregon,Medford,1
068H21A,United States,Iowa,Estherville,1
068H21A-MODERNA,United States,New York,New York,1
069F21A,United States,California,San Francisco,1
