# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20240821-20240827
# ----------------------------------------

Clicked Batchcode,Country,Region,City,Event count
,,,,22554,Grand total
(not set),Canada,British Columbia,Nanaimo,1
(not set),Canada,Quebec,Tadoussac,1
(not set),France,Auvergne-Rhone-Alpes,Bresson,1
(not set),Germany,Bavaria,Bad Neustadt an der Saale,1
(not set),Italy,Marche,Fermo,1
(not set),Sweden,Vasternorrland County,Kramfors,1
(not set),Switzerland,Lucerne,Rothenburg,1
(not set),Switzerland,Vaud,Gland,1
(not set),United Kingdom,Scotland,Whitburn,1
(not set),United States,Idaho,Coeur d'Alene,1
(not set),United States,Idaho,Lewiston,1
(not set),United States,Illinois,Jacksonville,1
(not set),United States,Indiana,Bloomington,1
(not set),United States,Michigan,Crystal Falls,1
(not set),United States,New Jersey,Medford,1
(not set),United States,Ohio,Ottawa,1
(not set),United States,Oregon,Pendleton,1
(not set),United States,Washington,Vancouver,1
0000073A,Germany,North Rhine-Westphalia,(not set),1
000010A,United Kingdom,England,London,1
000014A,Argentina,Santiago del Estero Province,Santiago del Estero,1
000014A,Germany,Hamburg,Hamburg,1
000014A,United Kingdom,England,London,1
000030A,Italy,Lazio,Ostia,1
000030A,Italy,Piedmont,Turin,1
000035A,United Kingdom,England,London,1
000040A,United Kingdom,England,Royal Tunbridge Wells,1
000057A,Germany,Bavaria,Poing,1
000059A,United Kingdom,England,London,1
000077A,Germany,North Rhine-Westphalia,Wuppertal,1
000080A,New Zealand,Auckland,Auckland,1
000081A,United Kingdom,England,London,1
000088A,United Kingdom,England,Chatham,1
000117A,Germany,North Rhine-Westphalia,Herford,1
000120A,Germany,Schleswig-Holstein,Norderstedt,1
000124A,Germany,Schleswig-Holstein,Stockelsdorf,1
000130A,Germany,Baden-Wurttemberg,Stockach,1
000133A,Germany,Hessen,Frankfurt,1
000133A,Hungary,Vas County,9912,1
000142ABS,Türkiye,Istanbul,Istanbul,1
000227A,Finland,Uusimaa,Helsinki,1
000234A,United States,Ohio,Athens,1
0011L20A,United States,Arkansas,Jonesboro,1
001A21A,United States,California,Anderson,1
001A21A,United States,Hawaii,Kalaheo,1
001A21A,United States,New York,New York,1
001AZIA,United States,New York,New York,1
001B21A,United States,California,Anderson,1
001B21A,United States,New York,New York,1
002A21A,United States,Kansas,Cedar Vale,1
002B21A,United States,Illinois,Chicago,1
002B21A,United States,Illinois,Jacksonville,1
002C21A,United States,Mississippi,(not set),1
002C21A,United States,New York,New York,1
002M21A,United States,Texas,Dallas,1
0036B21A,United States,Kentucky,Ashland,1
003B21A,United States,Nevada,Incline Village,1
003C21A,United States,South Carolina,Myrtle Beach,1
004C21A,United States,Florida,Cocoa,1
004C21A,United States,Illinois,Lake in the Hills,1
004D21A,Germany,Bavaria,Poing,1
004F21A,United States,Nebraska,Grand Island,1
004F21A,United States,Nebraska,Omaha,1
004M21A,United States,Oregon,Coos Bay,1
005C21A,United States,Illinois,Sterling,1
006321A,Honduras,(not set),San Pedro Sula,1
006C21A,United States,New York,Sound Beach,1
006CZ1A,United States,Colorado,Estes Park,1
006M20A,United States,Florida,(not set),1
007321A,United States,Florida,Pensacola,1
007B21A,United States,New York,New York,1
007C21A,United States,Michigan,(not set),1
007D22A,Argentina,Mendoza Province,Godoy Cruz,1
007G21A,Germany,Mecklenburg-Vorpommern,(not set),1
007G21A,Germany,Saxony,Hoyerswerda,1
007M20A,United States,California,Ontario,1
007M20A,United States,Florida,(not set),1
007M20A,United States,Pennsylvania,York,1
007M20A,United States,Tennessee,Chattanooga,1
008B21A,United States,District of Columbia,Washington,1
008B21A,United States,New York,New York,1
008B21A,United States,Tennessee,Nashville,1
009C21A,United States,District of Columbia,Washington,1
009C21A,United States,Maryland,Brunswick,1
009CZ1A,United States,Maryland,Brunswick,1
010A21A,United States,Georgia,Toccoa,1
010M20A,United States,Alabama,(not set),1
010M20A,United States,Colorado,Denver,1
010M20A,United States,Virginia,Winchester,1
010MZ0A,United States,Colorado,Denver,1
0111720A,France,Ile-de-France,Paris,1
011A21A,United States,Montana,Stevensville,1
011J 20A,United States,New York,Buffalo,1
011L20A,United States,Virginia,Winchester,1
011M20A,United States,Nebraska,Omaha,1
011M20A,United States,Washington,(not set),1
012120A,United States,Alabama,(not set),1
012120A,United States,Minnesota,Minneapolis,1
012F21A,United States,California,Los Angeles,1
012H21B,United States,Minnesota,Minneapolis,1
012H21B-MODERNA,Finland,Pirkanmaa,Tampere,1
012L20A,United States,Texas,Dallas,1
012M20A,United States,Arkansas,Jonesboro,1
012M20A,United States,Florida,(not set),1
012M29A,United States,California,Sacramento,1
013F21A,United States,Pennsylvania,Bethlehem,1
013H21B,United States,New York,New York,1
014A21A,United States,Maryland,(not set),1
014F21A,United States,Louisiana,(not set),1
014M20A,United States,Massachusetts,Boston,1
014M20A.,United States,Maryland,(not set),1
015F21A,Colombia,Bogota,Bogota,1
015H22A,United States,New York,New York,1
016B21A,United States,Hawaii,Kalaheo,1
016BZ1A,United States,California,Redondo Beach,1
016M20A,United States,New York,New York,1
017B214,United States,Washington,Seattle,1
017B21A,United States,Virginia,Ashburn,1
017B21A,United States,Washington,Seattle,1
017C21A,United States,Utah,Salt Lake City,1
017E21A,Italy,Lazio,Rome,1
017E21A,United States,Louisiana,Lafayette,1
017G21A,Italy,Lombardy,Milan,1
017G21A,Italy,Piedmont,Turin,1
01DE/I/87437A/3,Germany,Baden-Wurttemberg,Balingen,1
