# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20230624-20230625
# ----------------------------------------

Clicked Batchcode,Country,Event count
,,13243,Grand total
#006B21A,United States,1
#EN6201,Germany,1
000030A,Italy,1
000054A,Italy,1
000073A,Germany,1
000102A,Germany,1
000105A,Germany,1
000110A,Germany,1
000112A,Germany,1
000114A,Germany,1
000117A,Germany,1
000123A,Germany,1
000123A,Poland,1
000133A,Switzerland,1
000248A,Japan,1
0009C21A,United States,1
001M21A,United States,1
002B12A,United States,1
002F21A,United States,1
003C21A,United States,1
004F21A,United States,1
005C21A,United States,1
00621A,United States,1
006B21A,United States,1
007C21A,United States,1
007G21A,Poland,1
0081321-2A,United States,1
008D21A,Japan,1
009C21A,United States,1
010M20A,United States,1
010MZOA,United States,1
011J20A,United States,1
011J29A,Germany,1
012220A,Spain,1
012H21B,United States,1
012M20A,Germany,1
012M20A,United States,1
013L2OA,United States,1
014F21A,United States,1
014M20A,United States,1
016B21A,United States,1
016E21A,Canada,1
016G21A,Spain,1
016M20A,United States,1
018J21A,Spain,1
019J21A,Canada,1
01DE/IZ87437A/1,Germany,1
020J21A,Canada,1
021B21A1,United States,1
024021A,Poland,1
025 L20A,United States,1
0251321A,Spain,1
025A21A,United States,1
025D21A,Colombia,1
025L20A,United States,1
026620A,United States,1
026C21A,United States,1
026D21A,United States,1
027E22A,United States,1
028120A,United States,1
028K21A-MODERNA,Sweden,1
028L20A,United States,1
029A21A,United States,1
030M20A,United States,1
031A21A,United States,1
031B21A,United States,1
031L201A,Croatia,1
031L20A,Croatia,1
031L21A,Croatia,1
031M20A,United States,1
032L20A,United States,1
033F21A,United States,1
033K21-2A,United States,1
036A21A,United States,1
036B21A,United States,1
037021A,Germany,1
037B21A,United States,1
037C21A,United States,1
038A21A,United States,1
039K20A,United States,1
040B21A,Spain,1
041120A,United States,1
04121A,United States,1
042A21A,United States,1
042B21-2A,United States,1
042B21A,United States,1
042G21A,Germany,1
042L2OA,United States,1
043421A,United States,1
043B214,United States,1
043B21A,United States,1
044B21A,Spain,1
045C21A,United States,1
045D21A,Canada,1
045D21A,United States,1
045G21ABS,Germany,1
045J21A,United States,1
045L21A,United States,1
0461321A,United States,1
047B21A,United States,1
048121A,Germany,1
048C21A,United States,1
049C21A,United States,1
049L21A,United States,1
054B22A,United States,1
054CZIA,United States,1
057620A,Germany,1
058F21A,United States,1
061E,United States,1
065D21A,Colombia,1
065F21A,United States,1
066F21A,United States,1
067H21A-MODERNA,Germany,1
069H21A,United States,1
069HZ1A,United States,1
071F21A,United States,1
076C12A,United States,1
084J21A,United States,1
088D21A,United States,1
092D21A,Canada,1
094F21A,Norway,1
10020A,Germany,1
1111-20-EL1283,Germany,1
1111-20-EN6201,Germany,1
1111-20-EW0153,United States,1
1111-20-FF2587,United Kingdom,1
1119349007,Germany,1
1234,Germany,1
123456,Australia,1
13A21A,United States,1
1805020,United States,1
1805029,United States,1
1808978,United States,1
1816027,United States,1
1821286,United States,1
1855191,United States,1
1855835,United States,1
1: EW4815,Spain,1
1D012A,Germany,1
1DO13A,Germany,1
1DO16A,Germany,1
1DO17A,Germany,1
1E024A,Germany,1
1F022A,Germany,1
1F1004A,Germany,1
1F1007A,Germany,1
1F1012A,Hungary,1
1F1020A,Germany,1
1F1024A,Switzerland,1
1F1025A,Italy,1
1F1027A,Switzerland,1
1F1048A,Germany,1
1F1049A,Germany,1
1F1050A,Germany,1
1F1052A,Germany,1
1F1054A,Italy,1
1G040A,United Kingdom,1
1G044A,Austria,1
1I063A_1110105-,Austria,1
1I069A_1110105-,Austria,1
1I069A_1110106-,United States,1
1I069A_1110112_,Austria,1
1I070A_1110216-,United States,1
1I071A_1110216-,United States,1
200032A,Germany,1
201A21A,United States,1
20357-02,Poland,1
203A21,United States,1
207A21A,United States,1
211A21A,United States,1
213C21A,Germany,1
213DZ1A,United States,1
214012,Germany,1
214019,Germany,1
214019,Italy,1
214027,Italy,1
216001,Spain,1
216046,Germany,1
21C10-01,Germany,1
21C10-03,Germany,1
21C1102,Germany,1
21C13-05,Spain,1
21C18-03,Germany,1
21C18-04,Germany,1
2298877,Poland,1
2: FA5833,Germany,1
300042698,Germany,1
300042721,Germany,1
3000495,Germany,1
30011TB,Germany,1
3001415,Germany,1
3001532,Spain,1
3001651,Netherlands,1
3001652,Canada,1
3001652,Germany,1
3001657,France,1
3001659,United States,1
3001937,Spain,1
3001940,Hungary,1
3001940,Poland,1
300194400,Germany,1
3002185,Switzerland,1
3002186,Switzerland,1
3002332,Spain,1
3002334,Netherlands,1
3002537,Poland,1
3002541,Switzerland,1
3002542,Germany,1
3002614,Germany,1
3002623,Poland,1
3002916,Germany,1
3002918,Switzerland,1
3003185,Switzerland,1
3003606,Switzerland,1
3003652,Poland,1
3003657,Spain,1
3004215,Switzerland,1
3004217,Germany,1
3004218,Germany,1
3004234,Spain,1
3004492,Germany,1
3004494,Norway,1
3004671,Germany,1
3004672,Spain,1
3004737,United Kingdom,1
3004954,Germany,1
3005238,Switzerland,1
3005244,Spain,1
3005686,Germany,1
3006273,Austria,1
3006274,Switzerland,1
3006279,Japan,1
301258A,Germany,1
301308A,United States,1
30130BA,United States,1
301558A,Dominican Republic,1
31025BD,Panama,1
31134TB,Austria,1
320308D,United States,1
3246,Spain,1
33030BD,United States,1
3313084,United States,1
343008D,Germany,1
393269110000011,Germany,1
4301MF013,Germany,1
437,Germany,1
4808455765,Spain,1
49269018,Italy,1
939903,United States,1
940067,Spain,1
AB0003,United Kingdom,1
AB0011,United Kingdom,1
AB75320,Spain,1
ABV3025,Germany,1
ABV4048,Germany,1
ABV5297,Germany,1
ABV5300,Austria,1
ABV5300,Spain,1
ABV8149,Spain,1
ABV8877,Germany,1
ABW0003,Austria,1
ABW0411,Hungary,1
ABW2953,Andorra,1
ABW2953,Poland,1
ABW4330,Germany,1
ABW4740,Spain,1
ABX5182,Germany,1
ACA5775,United States,1
ACB4694,United Kingdom,1
ACB6893,Germany,1
ACB8491,Germany,1
ACB8491,Italy,1
ACB9330,Germany,1
AS1414B,United States,1
BEW8904,Poland,1
