# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20231119-20231123
# ----------------------------------------

Clicked Batchcode,Country,Region,City,Event count
,,,,17064,Grand total
,Austria,Carinthia,Wolfsberg,1
,Belgium,Flanders,Bilzen,1
,Germany,Baden-Wurttemberg,Calw,1
,Germany,Baden-Wurttemberg,Karlsruhe,1
,Germany,Baden-Wurttemberg,Mannheim,1
,Germany,Bavaria,Erlangen,1
,Germany,North Rhine-Westphalia,Dusseldorf,1
,Germany,North Rhine-Westphalia,Havixbeck,1
,Germany,North Rhine-Westphalia,Rahden,1
,Italy,Marche,Ancona,1
,South Africa,Gauteng,Johannesburg,1
,Sri Lanka,Western Province,Colombo,1
,United Kingdom,England,Luton,1
,United States,Alabama,Headland,1
,United States,Florida,Brandon,1
,United States,Indiana,Indianapolis,1
,United States,Massachusetts,Boston,1
,United States,North Carolina,Mount Olive,1
,United States,Utah,West Valley City,1
#027B21A,United States,Texas,Dallas,1
#030L20A,Brazil,State of Alagoas,57309,1
#046A21A,United States,Washington,Picnic Point-North Lynnwood,1
#EK9231,United States,Florida,Havana,1
#EN6204,United States,Texas,Dallas,1
#ER2613,Germany,Brandenburg,Brandenburg,1
#EW0173,United States,Virginia,Ashburn,1
#FC3180,United States,Connecticut,Madison,1
(not set),Canada,Alberta,Provost,1
(not set),Canada,Ontario,Arnprior,1
(not set),Germany,Bavaria,Erlangen,1
(not set),Germany,Rhineland-Palatinate,Waldmohr,1
(not set),Germany,Saxony,Hoyerswerda,1
(not set),Indonesia,South Sulawesi,Basse Sangtempe,1
(not set),United States,Alabama,Arab,1
(not set),United States,Alaska,Cordova,1
(not set),United States,Arkansas,Trumann,1
(not set),United States,California,Eureka,1
(not set),United States,California,Fort Irwin,1
(not set),United States,Colorado,Fruita,1
(not set),United States,Florida,Frostproof,1
(not set),United States,Georgia,Eatonton,1
(not set),United States,Georgia,Sparta,1
(not set),United States,Indiana,Bluffton,1
(not set),United States,Maine,Skowhegan,1
(not set),United States,Michigan,Fremont,1
(not set),United States,Michigan,Lowell charter Township,1
(not set),United States,Montana,Laurel,1
(not set),United States,New Hampshire,Concord,1
(not set),United States,New Mexico,Carlsbad,1
(not set),United States,New York,Oyster Bay,1
(not set),United States,New York,Springville,1
(not set),United States,New York,Wolcott,1
(not set),United States,North Carolina,High Point,1
(not set),United States,Ohio,Brunswick,1
(not set),United States,Ohio,Kenton,1
(not set),United States,South Carolina,Anderson,1
(not set),United States,Virginia,Dahlgren,1
(not set),United States,Virginia,Hampton,1
(not set),United States,Virginia,Hillsville,1
000014A,France,Grand Est,Thionville,1
000015A,Germany,Brandenburg,Konigs Wusterhausen,1
000022A,Germany,Brandenburg,Konigs Wusterhausen,1
000030A,Germany,Bavaria,(not set),1
000033BA,Italy,Emilia-Romagna,Rimini,1
000033BA,Italy,Lazio,Ostia,1
000050A,Germany,Bavaria,(not set),1
000073A,Germany,Lower Saxony,Vechta,1
000073A,Germany,Thuringia,Eisenach,1
000077A,Germany,Schleswig-Holstein,Lubeck,1
000081A,United Kingdom,England,Plymouth,1
000087A,Germany,Baden-Wurttemberg,Stuttgart,1
000104A,Philippines,Calabarzon,Bacoor,1
000130A,Germany,Hamburg,Hamburg,1
000130A,Germany,Lower Saxony,(not set),1
000135A,Germany,North Rhine-Westphalia,Lippstadt,1
000137A,Germany,Saxony-Anhalt,Magdeburg,1
001021A,United States,New York,New York,1
001B21A,United States,Illinois,Metropolis,1
001B21A,United States,Iowa,Gowrie,1
001C21A,United States,California,San Francisco,1
001C21A,United States,California,San Jose,1
001J21-2A,United States,Washington,Seattle,1
001J212A,United States,Washington,Seattle,1
0026C21A,United States,California,Los Angeles,1
0026C21A,United States,Nevada,Las Vegas,1
0037K20A,Brazil,State of Alagoas,57309,1
003A21A,United States,Massachusetts,Springfield,1
003AZ1A,United States,Ohio,Parma,1
003F21A,United States,Arkansas,Brookland,1
003F21A,United States,Texas,Dalhart,1
0044B21A,United States,Maine,Bath,1
004F21A,United States,Kentucky,Lexington,1
004F21A,United States,Maine,Bath,1
004FZ1A,United States,Washington,Picnic Point-North Lynnwood,1
004M2014,United States,Louisiana,Gonzales,1
00521A,United States,Missouri,Rogersville,1
005M21A,United States,New Jersey,Clifton,1
006B21A,United States,Rhode Island,Coventry,1
006D21A,Indonesia,South Sulawesi,Basse Sangtempe,1
007M20A,United States,Oregon,La Grande,1
007M20A,United States,Texas,Dallas,1
008C21A,United States,Washington,Roslyn,1
009C21A,United States,Georgia,Jesup,1
009C21A,United States,Illinois,Elk Grove Village,1
009C21A,United States,New Jersey,Brick Township,1
010A21A,United States,Texas,Dallas,1
010M20A,Philippines,Metro Manila,Quezon City,1
010M20A,United States,Georgia,(not set),1
010MZOA,United States,Iowa,Brooklyn,1
011A21A,United States,Massachusetts,Springfield,1
011D21A,United States,Virginia,(not set),1
011H22A,United States,Illinois,Glenview,1
011J20A,United States,Illinois,Chicago,1
011J20A,United States,Missouri,St. Louis,1
011L20A,United States,Kansas,Abilene,1
012A214,United States,Louisiana,Gonzales,1
012A21A,United States,Louisiana,Gonzales,1
012F21A,United States,California,Cypress,1
012H21B-MODERNA,United States,Indiana,Paoli,1
012L20A,United States,Georgia,Sparta,1
012L20A,United States,Iowa,Muscatine,1
013B22A,Canada,Ontario,Toronto,1
013F21A,United States,New Hampshire,Derry,1
013F21A,United States,New Hampshire,Londonderry,1
013F21A,United States,Oregon,(not set),1
013H22A,United States,Connecticut,(not set),1
013H22A,United States,New Jersey,Brick Township,1
013M2019,United States,Texas,New Caney,1
013M20A,United States,California,Fresno,1
013M20A,United States,South Dakota,Rapid City,1
013M20A,United States,Texas,New Caney,1
014F21A,United States,California,Los Angeles,1
014M20A,United States,Texas,Dallas,1
015M20A,United States,Illinois,Chicago,1
016B21A,United States,Texas,New Caney,1
016B22A,United States,Georgia,(not set),1
016C21A,United States,Florida,Orlando,1
016C21A,United States,New Hampshire,Concord,1
016L21A,United States,Oklahoma,Oklahoma City,1
016M204,United States,Montana,Libby,1
016M20A,United States,Illinois,Springfield,1
016MZ0A,United States,Montana,Libby,1
017B21A,United States,Connecticut,(not set),1
017CZIA,United States,Iowa,Des Moines,1
017E21A,United States,Arkansas,Wynne,1
017E21A,United States,California,Los Angeles,1
017E21A,United States,Texas,Dallas,1
017F21A,United States,Florida,Orlando,1
017G21A,Italy,Lombardy,Bergamo,1
017G21A,Italy,Lombardy,Como,1
018J21ABS,Netherlands,Limburg,Sint Odilienberg,1
018J21ABS,Netherlands,North Holland,Haarlem,1
019B21A,United States,Washington,Roslyn,1
019J21A,Canada,Ontario,Peterborough,1
019J21A,Canada,Ontario,Toronto,1
020F21A,United States,Missouri,Rogersville,1
020J21A,Canada,Nova Scotia,Halifax Regional Municipality,1
020J21A,Canada,Ontario,Peterborough,1
021CZ1A,United States,California,Los Angeles,1
022M20A,United States,Kentucky,Hindman,1
023M20A,United States,Iowa,Huxley,1
023MZ0A,United States,Arkansas,Brookland,1
024M20A,United States,Georgia,Sparta,1
024M20A,United States,Oklahoma,Oklahoma City,1
025A1A,United States,Michigan,Battle Creek,1
025A21A,Germany,Saxony-Anhalt,(not set),1
025A21A,United States,Michigan,Battle Creek,1
025C21A,United States,South Carolina,Aiken,1
025J2024,Philippines,Metro Manila,Quezon City,1
025J20A,Australia,New South Wales,Sydney,1
025J20A,United States,Washington,Wenatchee,1
025L20A,Netherlands,South Holland,Rotterdam,1
025L20A,United States,Colorado,Highlands Ranch,1
025L20A,United States,Oklahoma,Chickasha,1
025L21B,United States,California,Los Angeles,1
025L2QA,United States,California,Los Angeles,1
026C21A,United States,California,Los Angeles,1
026C21A,United States,Minnesota,Minneapolis,1
026L2OA,United States,Illinois,Peoria,1
027A21A,United States,California,Cypress,1
027B21A,United States,Texas,Dallas,1
027BZ1A,United States,Ohio,Parma,1
027C21A,United States,Michigan,(not set),1
027L20A,United States,Tennessee,Chattanooga,1
028L20A,Australia,New South Wales,Sydney,1
028L20A,United States,Washington,Wenatchee,1
029H21A,United States,Virginia,Covington,1
029H21B,United States,South Carolina,(not set),1
029H21B,United States,Virginia,Covington,1
029H21B-MODERNA,United States,Virginia,Covington,1
029L20A,United States,California,Fresno,1
030A21A,United States,Florida,Belle Glade,1
030A21A,United States,New Jersey,Clifton,1
030L20A,Brazil,State of Alagoas,57309,1
030L20A,United States,Iowa,Denison,1
030L20A,United States,Montana,Libby,1
030L20A,United States,Oklahoma,Oklahoma City,1
030LZ0A,United States,Montana,Libby,1
030M20A,United States,California,Vallejo,1
03120A,United States,Connecticut,Madison,1
031B21A,United States,New Jersey,Clifton,1
031H21A,United States,Arkansas,Malvern,1
031L20A,United States,Georgia,Pine Mountain,1
031M20A,United States,Illinois,Metropolis,1
031M20A,United States,Iowa,Gowrie,1
031M20A,United States,Kentucky,Hindman,1
031M20A,United States,Ohio,Waverly,1
032B21A,United States,Florida,Belle Glade,1
032F214,United States,California,Los Angeles,1
032L20A,United States,Oklahoma,Chickasha,1
032M20A,United States,Illinois,Chicago,1
035C21A,United States,New York,Warwick,1
035C21A,United States,Virginia,Ashburn,1
036A21A,Germany,Saxony-Anhalt,(not set),1
036C21A,United States,Illinois,Chicago,1
036C21A,United States,Ohio,Parma,1
037A21B,United States,California,Corona,1
037B21A,United States,Georgia,Jesup,1
037K20A,Brazil,State of Alagoas,57309,1
038A21A,United States,Kansas,Abilene,1
038D21A,Germany,Berlin,Berlin,1
038K20A,United States,Illinois,Peoria,1
039K202A,Philippines,Metro Manila,Quezon City,1
039K20A,Australia,New South Wales,Sydney,1
039K20A,Germany,Hessen,Frankfurt,1
039K20A,United States,South Dakota,Rapid City,1
03IL20A,United States,Rhode Island,Coventry,1
040821A,Philippines,Bicol,(not set),1
040C21A,United States,Texas,McCamey,1
041A21A,United States,New York,Oyster Bay,1
041C21A,United States,Illinois,Chicago,1
041L20A,United States,Iowa,Brooklyn,1
041L20A,United States,Oregon,La Grande,1
041L20A,United States,Texas,Dallas,1
041L20A,United States,Washington,Seattle,1
042A21A,Germany,Bavaria,Konigsberg,1
042A21A,Germany,Brandenburg,Brandenburg,1
042A21A,United States,Texas,Dallas,1
042B212A,United States,Washington,Picnic Point-North Lynnwood,1
042L20A,United States,Illinois,Chicago,1
042L20A,United States,Tennessee,Humboldt,1
04321A,United States,Texas,Fairfield,1
043A21A,Germany,Bavaria,Konigsberg,1
043A21A,United States,North Carolina,(not set),1
043A21A,United States,North Carolina,Moyock,1
043A21A,United States,Texas,Fairfield,1
043B21A,United States,California,Corona,1
043D21A,Canada,British Columbia,Sidney,1
043D21A,Canada,Newfoundland and Labrador,(not set),1
044A21A,United States,Illinois,Chicago,1
044B21A,United States,Iowa,Des Moines,1
044D21A,Canada,Nova Scotia,Halifax Regional Municipality,1
045A21A,United States,Maine,Bath,1
045D21A,Canada,British Columbia,Vancouver,1
046A21A,United States,Texas,Dalhart,1
046B,United States,Virginia,Ashburn,1
046B21A,United States,Nevada,Las Vegas,1
047A21A,United States,Florida,Edgewater,1
047A21A,United States,New York,New York,1
047C21A,United States,California,San Francisco,1
047C21A,United States,California,San Jose,1
048F21A,United States,California,San Diego,1
048L21A,United States,Arkansas,Russellville,1
049C21A,United States,Virginia,(not set),1
049E21A,United States,California,Los Angeles,1
050C21A,United States,New Jersey,Brick Township,1
051F21A,United States,Georgia,Atlanta,1
052E21A,United States,Florida,Orlando,1
052E21A,United States,Missouri,Rogersville,1
053C21A,Germany,Berlin,Berlin,1
053E21A,United States,Kentucky,La Grange,1
