# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20230826-20230826
# ----------------------------------------

Clicked Batchcode,Country,Event count
,,4974,Grand total
#006B21A,United States,1
#FC3180,United States,1
000004A,Italy,1
000004A 19/03/2,Italy,1
000050A,Germany,1
000124A,Germany,1
000128A,Germany,1
000130A,Germany,1
000140A,Germany,1
000141A,Germany,1
000142A,Netherlands,1
000207A,Germany,1
0009C21A,Germany,1
0009C21A,United States,1
001J21-2A,United States,1
0022B21A,United States,1
002A221A,United States,1
002CZ1A,United States,1
002F21A,United States,1
003J212A,United States,1
004F21A,United States,1
004M20A,United States,1
005C21A,United States,1
006M20A,United States,1
007C21A,United States,1
007J21-2A,United States,1
007MZ0A,United States,1
008B21A,United States,1
010M20A,United States,1
011A21A,United States,1
012H21B-MODERNA,United States,1
012L20A,United States,1
013120A,Germany,1
013L20A,United States,1
013M20A OR 0BM2,United States,1
014M2DA,United States,1
016G21A,Italy,1
016M2UA,United States,1
01DE/A90001668/,Germany,1
023C21A,United States,1
023H22A,United States,1
023M2OA,United States,1
025L20A,United States,1
026821A,United States,1
026A21A,United States,1
028L20A,United States,1
029L20A,United States,1
030A21A,United States,1
030G22B,United States,1
031M20A,United States,1
032H21A,United States,1
032L2OA,United States,1
033F21A,United States,1
036A21A,United States,1
037B21A,United States,1
037F21A,United States,1
037K2OA,United States,1
038A21A,United States,1
038D21A,Guatemala,1
038K20A,United States,1
039K20A,Canada,1
039K20A,Iran,1
043821A,United States,1
0471321A,United States,1
047B12A,United States,1
049C21A,United States,1
049L21A-MODERNA,United States,1
050E21A,United States,1
052C21A,Canada,1
059H21A,United States,1
062H21A,Canada,1
067H21A,United States,1
068H21A,United States,1
069H21A,United States,1
092D21A,Canada,1
094F21A,Italy,1
1110-20-026L20A,United States,1
1111-20-EW0153,United States,1
1111-20-EW0167,United States,1
1111-20-EW0168,United States,1
1111-20-EW0171,United States,1
1111-20-FE3592,United States,1
1111-20-FF2593,Canada,1
1111-20-FH8027,United States,1
1805018,United States,1
1805020,United States,1
1820095,United States,1
1822809,United States,1
1822811,United States,1
1C007A,Germany,1
1CO11A,Germany,1
1D015A,Germany,1
1D017A,Germany,1
1DO16A,France,1
1E024A,Germany,1
1E029A,Germany,1
1F1007A,Austria,1
1F1008A,Netherlands,1
1F1009A,Netherlands,1
1F1021A,Germany,1
1F1022A,Germany,1
1F1023A,Germany,1
1F1049A,Germany,1
1F1050A,Germany,1
1F1054A,Germany,1
1F1054A,Italy,1
1G040A,Germany,1
1G044A,Austria,1
1H048A,Germany,1
1H048A,Poland,1
203A21A,United States,1
206A21A,United States,1
210004,Germany,1
211D21A,United States,1
214003,Italy,1
216044,Germany,1
21C1005,Poland,1
3001442,Poland,1
3001651,Germany,1
3002334,Germany,1
3002537,Netherlands,1
3002541,Switzerland,1
3002543,Italy,1
3002544,Poland,1
30025TB,France,1
3003604,Netherlands,1
3004215,Switzerland,1
3004732,Germany,1
3005687,Italy,1
3005840,Germany,1
30145BA,United States,1
301558A,United States,1
30380777700688,Germany,1
32030BD,United States,1
33030BD,United States,1
33030BD-PFIZER-,United States,1
3303680,United States,1
330368D,United States,1
33038D,United States,1
3313OBA,United States,1
34397TB,Germany,1
4301MF009,Germany,1
49269018,Australia,1
49269018,Italy,1
49269044,Australia,1
49283017,Australia,1
7006320006,Germany,1
939903,United States,1
AA1234,Italy,1
ABV4678,Italy,1
ABW2586,Italy,1
ABY4057,Belgium,1
ACB4692,Germany,1
ACB5317,Germany,1
ACB9471,Germany,1
B1F1024A,Germany,1
BNT162B2,United States,1
CH-B:ER7812,Germany,1
CH.-B.: FD7958,Germany,1
CH.-B.: SCWF3,Germany,1
CH.-B.:1C011A,Germany,1
CH.-B.:FE6975,Germany,1
