# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20250103-20250119
# ----------------------------------------

Clicked Batchcode,Country,Region,City,Event count
,,,,76822,Grand total
(not set),Australia,New South Wales,Central Coast,1
(not set),Australia,New South Wales,Parkes,1
(not set),Canada,British Columbia,White Rock,1
(not set),Canada,Ontario,Haliburton,1
(not set),Canada,Quebec,Labelle,1
(not set),Colombia,Cesar,Valledupar,1
(not set),France,Centre-Val de Loire,Chateaudun,1
(not set),France,Nouvelle-Aquitaine,Tonneins,1
(not set),France,Pays de la Loire,Ancenis,1
(not set),Germany,Hessen,Eschwege,1
(not set),Germany,Lower Saxony,Meppen,1
(not set),Sweden,Vastra Gotaland County,Boras,1
(not set),Switzerland,Valais,Monthey,1
(not set),United States,Arizona,Fountain Hills,1
(not set),United States,California,Crescent City,1
(not set),United States,California,Lake Isabella,1
(not set),United States,California,Pleasanton,1
(not set),United States,California,Valley Center,1
(not set),United States,Colorado,Akron,1
(not set),United States,Colorado,Louisville,1
(not set),United States,Georgia,East Cobb,1
(not set),United States,Hawaii,Hilo,1
(not set),United States,Idaho,Burley,1
(not set),United States,Idaho,Plummer,1
(not set),United States,Indiana,Carmel,1
(not set),United States,Indiana,Columbus,1
(not set),United States,Iowa,Bloomfield,1
(not set),United States,Iowa,Estherville,1
(not set),United States,Iowa,Le Mars,1
(not set),United States,Kansas,Osage City,1
(not set),United States,Kentucky,Cumberland,1
(not set),United States,Kentucky,Hindman,1
(not set),United States,Louisiana,Ruston,1
(not set),United States,Maine,Jay,1
(not set),United States,Massachusetts,New Bedford,1
(not set),United States,Michigan,Crystal Falls,1
(not set),United States,Montana,Cut Bank,1
(not set),United States,Montana,Plains,1
(not set),United States,North Carolina,Franklin,1
(not set),United States,North Carolina,Holly Ridge,1
(not set),United States,North Carolina,Mooresville,1
(not set),United States,Ohio,Marysville,1
(not set),United States,Ohio,Paulding,1
(not set),United States,Oklahoma,Vinita,1
(not set),United States,Oregon,Heppner,1
(not set),United States,Pennsylvania,Nanticoke,1
(not set),United States,Pennsylvania,Renovo,1
(not set),United States,South Carolina,Dillon,1
(not set),United States,South Carolina,Newberry,1
(not set),United States,Tennessee,Lafayette,1
(not set),United States,Texas,Coleman,1
(not set),United States,Texas,Devine,1
(not set),United States,Texas,Hallettsville,1
(not set),United States,Texas,Jasper,1
(not set),United States,Texas,Quemado,1
(not set),United States,Vermont,Danville,1
(not set),United States,Vermont,South Burlington,1
(not set),United States,Virginia,Bealeton,1
(not set),United States,Virginia,Grundy,1
(not set),United States,Washington,Edmonds,1
(not set),United States,West Virginia,Shinnston,1
(not set),United States,Wisconsin,Rhinelander,1
(not set),United States,Wisconsin,Tomahawk,1
(not set),United States,Wisconsin,Wittenberg,1
(not set),United States,Wyoming,Rawlins,1
0,United States,Colorado,Loveland,1
000001A,United States,California,Los Angeles,1
000004A,Italy,Piedmont,(not set),1
000014A,United Kingdom,England,London,1
000014A,United States,Arkansas,Camden,1
000014A,United States,Illinois,Chicago,1
000014A,United States,Kansas,Abilene,1
000022A,Switzerland,Ticino,Bellinzona,1
000022A,United Kingdom,Northern Ireland,Belfast,1
000022A,United States,Arkansas,Camden,1
000029A,Taiwan,Hsinchu City,(not set),1
000029A,United Kingdom,England,London,1
000030A,Germany,Baden-Wurttemberg,Stuttgart,1
000031A,Australia,Queensland,Brisbane,1
000037A,Germany,Baden-Wurttemberg,Rottenburg,1
000040A,Canada,Alberta,Okotoks,1
000044A,Australia,Victoria,Melbourne,1
000050A,Australia,New South Wales,Armidale,1
000058A,Germany,Lower Saxony,Aurich,1
000063A,Italy,Emilia-Romagna,Fidenza,1
000073A,Germany,Bavaria,Bruckmuhl,1
000073A,Germany,Schleswig-Holstein,Lubeck,1
000075A,Germany,Baden-Wurttemberg,Schwabisch Gmund,1
000075A,United Kingdom,England,Uppingham,1
000075A,United States,Arkansas,Camden,1
000076A,United Kingdom,England,Leicester,1
000076A,United States,Arkansas,Camden,1
