# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20231124-20231124
# ----------------------------------------

Clicked Batchcode,Country,Region,City,Event count
,,,,3078,Grand total
,Australia,New South Wales,Central Coast,1
,Canada,British Columbia,Delta,1
,Canada,Quebec,Lac-Etchemin,1
,China,,,1
,China,Shandong,Qingdao,1
,Czechia,South Moravian Region,Brno,1
,France,Ile-de-France,Colombes,1
,France,Nouvelle-Aquitaine,Limoges,1
,Germany,Baden-Wurttemberg,Neresheim,1
,Germany,Baden-Wurttemberg,Schramberg,1
,Germany,Hessen,Wiesbaden,1
,Germany,North Rhine-Westphalia,Bielefeld,1
,Germany,North Rhine-Westphalia,Lubbecke,1
,Germany,Rhineland-Palatinate,Bad Kreuznach,1
,Germany,Schleswig-Holstein,Norderstedt,1
,Italy,Lombardy,Brescia,1
,Japan,Gifu,Gifu,1
,Mexico,Mexico City,Mexico City,1
,Netherlands,Gelderland,Wageningen,1
,Netherlands,North Brabant,Werkendam,1
,Philippines,Calabarzon,Calamba,1
,Tanzania,,Dar es Salaam,1
,United Kingdom,Northern Ireland,Newry,1
,United States,Alabama,Birmingham,1
,United States,California,Quincy,1
,United States,Florida,Bartow,1
,United States,Illinois,Harvard,1
,United States,Iowa,Burlington,1
,United States,Kentucky,Campbellsville,1
,United States,Minnesota,Chokio,1
,United States,Missouri,Licking,1
,United States,Ohio,Waverly,1
,United States,Texas,Fairfield,1
,United States,Texas,Lockhart,1
,United States,Virginia,Reston,1
000110A,Germany,Baden-Wurttemberg,Tubingen,1
000130A,Germany,Bavaria,Munich,1
003821A,United States,Colorado,Englewood,1
004F21A,United States,South Dakota,Mitchell,1
006B21A,United States,Massachusetts,Quincy,1
006C21A,United States,Colorado,Englewood,1
006C21A,United States,Utah,South Jordan,1
011A21A,United States,Florida,Inverness,1
011F21A,United States,Massachusetts,Woburn,1
012L20A,Netherlands,Gelderland,Ede,1
014M20A,United States,Texas,Dallas,1
017B21A,United States,Texas,Dallas,1
021B21A,United States,Florida,Inverness,1
021C21A,United States,Texas,,1
023MZOA,United States,South Carolina,Greenville,1
025D21A,United States,Massachusetts,Woburn,1
026AZIA,United States,Florida,,1
030M2OA,United States,South Dakota,Mitchell,1
031B21A,United States,North Carolina,,1
031B21A,United States,North Carolina,Mars Hill,1
036C21A,United States,Texas,,1
037B21A,United States,Georgia,Atlanta,1
039K20A,United States,Nebraska,Tekamah,1
040B21A,United States,Michigan,Muskegon,1
042B21A,United States,Indiana,Columbia City,1
042G21A,Germany,Lower Saxony,Osnabruck,1
043A21A,United States,Arizona,Prescott,1
045G21A,Germany,Baden-Wurttemberg,Mannheim,1
045G21A,Germany,Thuringia,Waltershausen,1
045J21A,United States,Texas,Dallas,1
054A22A,United States,Massachusetts,Woburn,1
060F22A,United States,Texas,Eastland,1
082B22A,United States,Illinois,Chicago,1
085D21A,Canada,Ontario,Toronto,1
091D21A,Canada,Ontario,Toronto,1
1110-20-037B21A,United States,Georgia,Atlanta,1
1111-20-ER8732,United States,Alabama,Birmingham,1
1805020,United States,California,Vista,1
1821286,United States,New York,New York,1
1855194,United States,Florida,Palm Bay,1
1C006A,Germany,Bavaria,Nuremberg,1
1C007A,Germany,North Rhine-Westphalia,Cologne,1
1C008A,Germany,Bavaria,Steinwiesen,1
1D020A,Germany,North Rhine-Westphalia,Hagen,1
1DO13A,Germany,North Rhine-Westphalia,Ludenscheid,1
1DO16A,Germany,Bavaria,Munich,1
1E021A,Germany,North Rhine-Westphalia,Lemgo,1
1E021A,Germany,Rhineland-Palatinate,Kirchheimbolanden,1
1E029A,Germany,Hessen,Wiesbaden,1
1E029A,Germany,Saxony,Dresden,1
1EQ21A,Germany,North Rhine-Westphalia,Ludenscheid,1
1F034A,Germany,North Rhine-Westphalia,Cologne,1
1F1010A,Germany,Saxony,Wurzen,1
1F1022A,Germany,North Rhine-Westphalia,Cologne,1
1F1023A,Germany,Saxony,Dresden,1
1F1024A,Germany,Brandenburg,Schwedt,1
1F1024A,Germany,Hessen,Frankfurt,1
1F1024A,Switzerland,Canton of Bern,,1
1F1027A,Germany,Bavaria,Greding,1
1F1042A,Germany,North Rhine-Westphalia,,1
1G040A,Germany,Saxony,Dresden,1
1G040A,Germany,Thuringia,Saalfeld,1
213621A,Indonesia,East Java,66183,1
214007,Germany,Baden-Wurttemberg,,1
30011TB,Germany,Thuringia,Jena,1
3001651,Germany,Baden-Wurttemberg,Uberlingen,1
3002183,Germany,Hessen,Giessen,1
3002621,Germany,Hessen,Frankfurt,1
3002918,Switzerland,Canton of Bern,Frutigen,1
3003185,Switzerland,Canton of Bern,Frutigen,1
3003188,Switzerland,Zurich,Zurich,1
3004217,Germany,Hessen,Giessen,1
3004738,Portugal,Lisbon,Lisbon,1
3004951,Germany,Bavaria,Steinwiesen,1
3005690,Germany,Bavaria,Wurzburg,1
3005837,Switzerland,Zurich,Zurich,1
3005889,United Kingdom,England,Southport,1
3006274,Switzerland,Canton of Bern,Frutigen,1
30891TB,Germany,North Rhine-Westphalia,Wuppertal,1
31101TB,Germany,Baden-Wurttemberg,Uberlingen,1
31101TB,Germany,Brandenburg,Schwedt,1
31101TB,Germany,Hessen,Frankfurt,1
