# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20231015-20231021
# ----------------------------------------

Clicked Batchcode,Country,Region,City,Event count
,,,,31548,Grand total
#017B21A,United States,Illinois,Peru,1
#046A21A,United States,Arizona,(not set),1
#EK9231,Germany,Bavaria,Bamberg,1
#EK9231,United States,Florida,Bradenton,1
#EL3246,United States,Georgia,Atlanta,1
#EL3246,United States,New York,Syracuse,1
#EL9262,United States,California,San Diego,1
#EL9262,United States,California,San Jose,1
#EL9269,United States,Virginia,Ashburn,1
#EN5318,United States,Tennessee,Germantown,1
#EP7534,United States,Virginia,Exmore,1
#ER2613,United States,California,San Jose,1
#ER2613,United States,New York,New York,1
#ER8731,United States,Oklahoma,Weatherford,1
#EW0187,United States,Rhode Island,Woonsocket,1
#FC3180,United States,Wisconsin,Clintonville,1
(not set),Canada,British Columbia,Osoyoos,1
(not set),Canada,Ontario,Kapuskasing,1
(not set),Canada,Ontario,Madoc,1
(not set),France,Ile-de-France,Eaubonne,1
(not set),Germany,Hessen,Hanau,1
(not set),Germany,Lower Saxony,Hildesheim,1
(not set),Germany,North Rhine-Westphalia,Monchengladbach,1
(not set),Italy,Marche,San Benedetto del Tronto,1
(not set),Thailand,Satun,(not set),1
(not set),United Kingdom,England,Macclesfield,1
(not set),United Kingdom,England,Scarborough,1
(not set),United States,Alabama,Arab,1
(not set),United States,California,Delano,1
(not set),United States,California,Selma,1
(not set),United States,Colorado,(not set),1
(not set),United States,Colorado,Estes Park,1
(not set),United States,Colorado,Fruita,1
(not set),United States,Illinois,Chatham,1
(not set),United States,Illinois,Gurnee,1
(not set),United States,Indiana,Terre Haute,1
(not set),United States,Indiana,Vincennes,1
(not set),United States,Iowa,Dumont,1
(not set),United States,Kentucky,Williamsburg,1
(not set),United States,Michigan,Ludington,1
(not set),United States,Michigan,Midland,1
(not set),United States,Minnesota,Chokio,1
(not set),United States,Mississippi,Fulton,1
(not set),United States,Nebraska,Gordon,1
(not set),United States,Nebraska,Tekamah,1
(not set),United States,Nevada,Hawthorne,1
(not set),United States,North Carolina,Kinston,1
(not set),United States,Ohio,Bluffton,1
(not set),United States,Ohio,Findlay,1
(not set),United States,Oklahoma,Pawnee,1
(not set),United States,Oklahoma,Watonga,1
(not set),United States,Oregon,Cave Junction,1
(not set),United States,Pennsylvania,Meadville,1
(not set),United States,South Carolina,Orangeburg,1
(not set),United States,Tennessee,Chattanooga,1
(not set),United States,Tennessee,Morristown,1
(not set),United States,Texas,Crystal City,1
(not set),United States,Texas,Waco,1
(not set),United States,Virginia,Fincastle,1
000003A,Italy,Emilia-Romagna,Bologna,1
000004A,Italy,Emilia-Romagna,Bologna,1
000004A,Italy,Lombardy,Milan,1
000004A,Italy,Piedmont,Turin,1
